,CensusTract,State,County,Urban,Pop2010,OHU2010,LA1and10,lapop20share,PovertyRate,MedianFamilyIncome,lahunvhalfshare,lasnaphalfshare,lakids1,LATracts10,Lat,Long
14460,29127960400,Missouri,Marion County,1,4510,1695,1,0.0,25.6,61071.0,3.68,10.64,103.0,1,39.7449415,-91.388841
14461,29127960900,Missouri,Marion County,1,3426,1431,1,0.0,19.4,45368.0,6.55,20.88,452.0,1,39.6956472,-91.39473
14462,29129470100,Missouri,Mercer County,0,1432,608,1,30.88,10.4,56458.0,6.04,6.26,313.0,1,40.4653265,-93.5190768
14463,29129470200,Missouri,Mercer County,0,2353,952,1,64.72,11.2,62500.0,4.73,5.51,650.0,1,40.3700522,-93.6426954
14464,29131962500,Missouri,Miller County,0,5656,2127,1,0.0,7.8,64478.0,1.26,8.27,1306.0,1,38.1698895,-92.2984777
14465,29135385100,Missouri,Moniteau County,0,4010,1549,1,0.0,8.2,71688.0,1.43,5.39,918.0,1,38.7165728,-92.4990713
14466,29135385400,Missouri,Moniteau County,1,3877,1103,1,0.0,19.0,53088.0,4.64,6.73,196.0,1,38.617382,-92.7783375
14467,29137960300,Missouri,Monroe County,0,2745,1065,1,0.0,16.1,53884.0,7.24,6.96,726.0,1,39.5117054,-92.17848
14468,29139970100,Missouri,Montgomery County,0,2624,1021,1,0.0,16.0,57096.0,4.27,11.08,604.0,1,39.0870833,-91.4544697
14469,29139970200,Missouri,Montgomery County,1,3816,1529,1,0.0,16.7,53938.0,3.0,9.95,220.0,1,39.0079397,-91.5157703
14470,29141470100,Missouri,Morgan County,0,6046,2078,1,0.0,22.5,51635.0,12.75,9.45,1719.0,1,38.5199689,-92.8493604
14471,29143960300,Missouri,New Madrid County,1,3605,1477,1,0.0,26.4,37309.0,10.09,24.16,182.0,1,36.5829313,-89.562391
14472,29145020200,Missouri,Newton County,1,4813,1862,1,0.0,17.4,63056.0,5.35,7.17,561.0,1,36.8594729,-94.3585281
14473,29145020300,Missouri,Newton County,1,3328,1161,1,0.0,14.4,44565.0,4.86,17.45,258.0,1,36.88494,-94.3556137
14474,29145020501,Missouri,Newton County,1,4005,1581,1,0.0,13.6,76250.0,3.66,4.56,529.0,1,37.0344696,-94.4709463
14475,29145020502,Missouri,Newton County,1,5638,2314,1,0.0,11.7,65813.0,2.06,6.7,892.0,1,37.0272172,-94.5271915
14476,29147470100,Missouri,Nodaway County,0,2457,1060,1,0.0,21.2,50625.0,4.06,11.84,592.0,1,40.5158628,-94.9136454
14477,29147470200,Missouri,Nodaway County,0,2762,1116,1,0.0,8.4,63625.0,2.84,6.93,647.0,1,40.2968455,-94.9972287
14478,29147470300,Missouri,Nodaway County,1,8415,2610,1,0.0,30.9,68045.0,1.85,10.06,582.0,1,40.3426472,-94.8837605
14479,29147470400,Missouri,Nodaway County,1,4262,1875,1,0.0,33.9,48676.0,6.96,15.87,422.0,1,40.3480831,-94.8567628
14480,29147470500,Missouri,Nodaway County,0,5474,1884,1,0.0,12.5,68750.0,3.88,6.35,1143.0,1,40.323348,-94.7426572
14481,29149480100,Missouri,Oregon County,0,3749,1561,1,0.0,23.5,40788.0,2.02,15.59,573.0,1,36.7856451,-91.3611428
14482,29149480300,Missouri,Oregon County,0,2642,1119,1,0.0,23.7,46765.0,3.18,10.93,508.0,1,36.5844915,-91.3539833
14483,29151490100,Missouri,Osage County,0,3381,1323,1,0.0,6.2,67120.0,1.86,3.18,851.0,1,38.6008776,-91.8113812
14484,29151490300,Missouri,Osage County,0,3536,1307,1,0.0,2.6,76351.0,4.36,2.05,818.0,1,38.3731202,-92.0406047
14485,29153470100,Missouri,Ozark County,0,4819,2143,1,0.0,30.2,42500.0,7.0,22.75,802.0,1,36.639604,-92.6129144
14486,29153470200,Missouri,Ozark County,0,4904,2051,1,0.0,22.3,39838.0,3.58,13.87,1045.0,1,36.6703281,-92.293577
14487,29155470200,Missouri,Pemiscot County,1,3613,1485,1,0.0,40.8,33205.0,16.46,24.28,344.0,1,36.2323949,-89.7757585
14488,29155470300,Missouri,Pemiscot County,1,3057,1216,1,0.0,25.1,50464.0,7.98,22.35,264.0,1,36.1801919,-89.6726259
14489,29157470500,Missouri,Perry County,0,3829,1454,1,0.0,6.5,66905.0,1.88,5.88,940.0,1,37.6501063,-89.701064
14490,29159480100,Missouri,Pettis County,0,4061,1416,1,0.0,8.9,63676.0,5.09,4.76,1075.0,1,38.8257712,-93.2082943
14491,29159480500,Missouri,Pettis County,1,3030,1248,1,0.0,28.5,39701.0,3.48,13.99,174.0,1,38.703655,-93.1838008
14492,29159480600,Missouri,Pettis County,1,2112,804,1,0.0,34.9,26944.0,13.69,31.91,247.0,1,38.7200278,-93.2182967
14493,29159481000,Missouri,Pettis County,1,4480,1787,1,0.0,11.6,50872.0,9.7,11.64,780.0,1,38.6826543,-93.2325886
14494,29159481100,Missouri,Pettis County,1,4040,1592,1,0.0,10.9,53257.0,5.53,9.96,183.0,1,38.6929954,-93.2614734
14495,29161890200,Missouri,Phelps County,1,5089,1964,1,0.0,15.4,61726.0,3.69,8.44,440.0,1,37.9961651,-91.6145165
14496,29161890300,Missouri,Phelps County,1,7102,3254,1,0.0,31.6,47200.0,6.97,13.84,311.0,1,37.95339,-91.74325
14497,29161890400,Missouri,Phelps County,1,5555,1796,1,0.0,50.0,33505.0,15.95,14.29,374.0,1,37.9608351,-91.7780071
14498,29161890600,Missouri,Phelps County,0,3029,1217,1,0.0,11.8,54395.0,3.34,8.68,713.0,1,37.7610174,-91.9329429
14499,29161890900,Missouri,Phelps County,1,4307,1706,1,0.0,14.5,68693.0,6.58,9.98,355.0,1,37.9370895,-91.7594061
14500,29163460100,Missouri,Pike County,1,3237,1364,1,0.0,14.8,47909.0,6.18,13.25,507.0,1,39.4433254,-91.0693717
14501,29163460200,Missouri,Pike County,0,3261,1326,1,0.0,10.6,61250.0,2.22,3.98,686.0,1,39.4527384,-91.1726533
14502,29163460300,Missouri,Pike County,0,5984,1466,1,0.0,16.3,67593.0,4.31,4.81,1095.0,1,39.3008131,-91.2938839
14503,29163460500,Missouri,Pike County,0,2351,980,1,0.0,13.4,52206.0,5.1,10.29,559.0,1,39.2786527,-90.9290848
14504,29165030001,Missouri,Platte County,1,7735,3109,1,0.0,20.0,75398.0,7.44,9.25,1110.0,1,39.2030855,-94.6171965
14505,29165030101,Missouri,Platte County,1,3194,1217,1,0.0,4.5,89890.0,1.5,3.26,586.0,1,39.1825766,-94.6387864
14506,29165030102,Missouri,Platte County,1,3047,1187,1,0.0,7.3,112857.0,3.73,5.95,170.0,1,39.2025359,-94.6433441
14507,29165030103,Missouri,Platte County,1,5365,2067,1,0.0,2.6,107955.0,0.0,0.8,197.0,1,39.2021751,-94.6644118
14508,29165030205,Missouri,Platte County,1,6689,3096,1,0.0,6.4,88520.0,9.78,2.46,1140.0,1,39.2346285,-94.605357
14509,29165030208,Missouri,Platte County,1,2470,964,1,0.0,2.0,136250.0,0.37,0.0,464.0,1,39.2343588,-94.696135
14510,29165030209,Missouri,Platte County,1,7799,2966,1,0.0,3.9,74515.0,1.19,6.01,1077.0,1,39.2323894,-94.6690446
14511,29165030305,Missouri,Platte County,1,8221,3303,1,0.0,2.9,105500.0,0.62,3.2,1272.0,1,39.2155257,-94.7114053
14512,29165030306,Missouri,Platte County,1,3504,1119,1,0.0,5.6,143409.0,0.0,3.4,1172.0,1,39.1978206,-94.7412727
14513,29165030307,Missouri,Platte County,1,11,4,1,0.0,0.0,0.0,0.0,0.0,3.0,1,39.311122,-94.7251695
14514,29165030308,Missouri,Platte County,1,5023,2268,1,0.0,6.6,93818.0,8.85,0.0,879.0,1,39.257733,-94.7058761
14515,29165030500,Missouri,Platte County,1,5953,2460,1,0.0,6.3,75733.0,2.15,3.32,429.0,1,39.3563549,-94.7814403
14516,29167960400,Missouri,Polk County,0,9400,3436,1,0.0,12.2,56228.0,2.23,10.32,1570.0,1,37.5160171,-93.4959021
14517,29169470286,Missouri,Pulaski County,1,4238,1541,1,0.0,8.1,76406.0,3.66,4.19,1201.0,1,37.8467231,-92.0602967
14518,29169470287,Missouri,Pulaski County,1,7707,3066,1,0.0,20.0,67274.0,5.88,12.18,1839.0,1,37.8213613,-92.1381145
14519,29169470389,Missouri,Pulaski County,1,8245,609,1,0.0,7.7,44226.0,2.36,9.66,850.0,1,37.7562341,-92.1291409
14520,29169470390,Missouri,Pulaski County,1,1472,339,1,0.0,9.9,51641.0,1.12,0.67,650.0,1,37.7824305,-92.1161516
14521,29169470400,Missouri,Pulaski County,1,11451,4308,1,0.0,13.7,60908.0,4.81,6.45,2238.0,1,37.8096595,-92.2372829
14522,29169470600,Missouri,Pulaski County,1,5371,701,1,0.0,4.9,90479.0,5.62,1.23,793.0,1,37.700725,-92.1621232
14523,29171960100,Missouri,Putnam County,0,2725,1118,1,0.0,13.5,55909.0,2.44,6.47,635.0,1,40.5161519,-93.1931586
14524,29173470200,Missouri,Ralls County,0,3801,1492,1,0.0,17.6,75409.0,4.55,9.09,918.0,1,39.5832612,-91.4627038
14525,29175490300,Missouri,Randolph County,1,4774,2036,1,0.0,27.2,36932.0,12.28,18.26,308.0,1,39.4347466,-92.4406905
14526,29175490400,Missouri,Randolph County,1,3163,1249,1,0.0,13.7,73250.0,5.94,4.49,216.0,1,39.4115725,-92.4632105
14527,29175490500,Missouri,Randolph County,1,4540,1773,1,0.0,13.2,61417.0,2.21,7.64,235.0,1,39.3984141,-92.424928
14528,29177080100,Missouri,Ray County,0,3450,1269,1,0.0,18.5,70385.0,1.6,8.33,865.0,1,39.3653597,-93.8828344
14529,29177080200,Missouri,Ray County,1,6433,2667,1,0.0,21.0,67824.0,9.13,12.61,265.0,1,39.27545,-93.9725842
14530,29179380100,Missouri,Reynolds County,0,3058,1274,1,0.0,14.3,57630.0,5.72,14.73,669.0,1,37.4666719,-91.0084829
14531,29181870200,Missouri,Ripley County,0,2958,1160,1,0.0,17.9,41652.0,1.83,22.11,682.0,1,36.6313932,-90.9796774
14532,29183310201,Missouri,St. Charles County,1,2679,1131,1,0.0,1.5,102112.0,0.0,0.51,691.0,1,38.8345247,-90.4911212
14533,29183310202,Missouri,St. Charles County,1,3747,1543,1,0.0,15.2,72162.0,8.89,9.46,884.0,1,38.8174617,-90.4818235
14534,29183310301,Missouri,St. Charles County,1,4142,1708,1,0.0,7.3,83398.0,2.45,3.87,466.0,1,38.8097544,-90.5007273
14535,29183310400,Missouri,St. Charles County,1,2117,963,1,0.0,14.6,51607.0,8.11,12.57,126.0,1,38.7939024,-90.4778356
14536,29183310602,Missouri,St. Charles County,1,5787,2322,1,0.0,7.4,98303.0,0.9,2.32,668.0,1,38.8060112,-90.5211313
14537,29183310802,Missouri,St. Charles County,1,5775,2499,1,0.0,12.8,71951.0,3.03,6.95,248.0,1,38.7987729,-90.5467613
14538,29183310902,Missouri,St. Charles County,1,5144,2219,1,0.0,10.9,110398.0,1.93,7.39,235.0,1,38.7717544,-90.5362216
14539,29183311001,Missouri,St. Charles County,1,4049,1683,1,0.0,7.6,78636.0,7.53,8.41,884.0,1,38.7506482,-90.517869
14540,29183311004,Missouri,St. Charles County,1,5144,2343,1,0.0,11.3,84484.0,5.34,5.01,434.0,1,38.7665434,-90.5119689
14541,29183311103,Missouri,St. Charles County,1,6622,2438,1,0.0,1.4,146392.0,4.67,0.81,1256.0,1,38.7093803,-90.6525363
14542,29183311114,Missouri,St. Charles County,1,4550,1513,1,0.0,1.1,112734.0,0.0,1.13,516.0,1,38.7323234,-90.6551297
14543,29183311122,Missouri,St. Charles County,1,6773,2508,1,0.0,4.4,99265.0,0.0,3.5,161.0,1,38.7320641,-90.6149675
14544,29183311132,Missouri,St. Charles County,1,3447,1122,1,0.0,2.4,118194.0,0.0,1.66,982.0,1,38.694972,-90.5952716
14545,29183311145,Missouri,St. Charles County,1,4256,1607,1,0.0,2.8,109324.0,2.49,0.4,677.0,1,38.7387577,-90.5476317
14546,29183311146,Missouri,St. Charles County,1,4416,1854,1,0.0,3.5,116542.0,1.17,3.21,945.0,1,38.7464972,-90.541041
14547,29183311148,Missouri,St. Charles County,1,4517,1621,1,0.0,8.7,117460.0,1.91,3.4,819.0,1,38.7012924,-90.5528704
14548,29183311150,Missouri,St. Charles County,1,4749,1602,1,0.0,2.7,113897.0,0.7,1.39,899.0,1,38.7268128,-90.5927467
14549,29183311151,Missouri,St. Charles County,1,5722,1996,1,0.0,0.9,129189.0,0.65,7.5,1232.0,1,38.7288112,-90.7125111
14550,29183311152,Missouri,St. Charles County,1,4753,1576,1,0.0,5.1,114359.0,1.27,1.67,1086.0,1,38.7454199,-90.7124134
14551,29183311153,Missouri,St. Charles County,1,6437,2478,1,0.0,1.0,115981.0,4.16,1.1,786.0,1,38.7530383,-90.7455066
14552,29183311154,Missouri,St. Charles County,1,4970,1489,1,0.0,2.8,143833.0,5.86,1.16,895.0,1,38.755813,-90.7257848
14553,29183311211,Missouri,St. Charles County,1,4386,2004,1,0.0,3.1,95313.0,2.35,1.35,531.0,1,38.7547848,-90.5697823
14554,29183311294,Missouri,St. Charles County,1,3980,1411,1,0.0,2.3,84515.0,0.9,2.62,237.0,1,38.7671208,-90.5913894
14555,29183311296,Missouri,St. Charles County,1,4239,1563,1,0.0,3.6,98198.0,0.54,1.79,232.0,1,38.762726,-90.5718238
14556,29183311311,Missouri,St. Charles County,1,5156,1988,1,0.0,2.1,85978.0,1.64,1.29,187.0,1,38.7821464,-90.6135511
14557,29183311312,Missouri,St. Charles County,1,5724,2059,1,0.0,0.6,105216.0,1.89,2.76,369.0,1,38.7785497,-90.6416336
14558,29183311322,Missouri,St. Charles County,1,5786,1933,1,0.0,2.7,108646.0,0.0,1.27,885.0,1,38.7555197,-90.6365331
14559,29183311331,Missouri,St. Charles County,1,4631,1682,1,0.0,3.5,89291.0,2.54,2.19,598.0,1,38.7595165,-90.6098462
14560,29183311391,Missouri,St. Charles County,1,4786,1696,1,0.0,1.5,87241.0,2.14,3.79,403.0,1,38.7713088,-90.6117731
14561,29183311601,Missouri,St. Charles County,1,5648,2137,1,0.0,5.5,94663.0,1.69,0.31,1614.0,1,38.8290042,-90.6844606
14562,29183311602,Missouri,St. Charles County,1,5259,1943,1,0.0,3.3,74826.0,4.18,4.27,980.0,1,38.8117722,-90.6757668
14563,29183311712,Missouri,St. Charles County,1,4603,1844,1,0.0,6.0,107179.0,3.68,4.92,513.0,1,38.7952392,-90.7183627
14564,29183311721,Missouri,St. Charles County,1,3818,1246,1,0.0,2.3,97278.0,1.3,3.39,1010.0,1,38.7762205,-90.6713267
14565,29183311722,Missouri,St. Charles County,1,7439,2520,1,0.0,13.1,89653.0,0.0,10.91,412.0,1,38.7822041,-90.7201182
14566,29183311735,Missouri,St. Charles County,1,6052,1959,1,0.0,2.8,99844.0,0.71,1.8,502.0,1,38.7741566,-90.6890302
14567,29183311736,Missouri,St. Charles County,1,6379,2010,1,0.0,4.2,129539.0,0.6,1.65,675.0,1,38.758676,-90.6771908
14568,29183311801,Missouri,St. Charles County,1,4822,1729,1,0.0,5.3,97279.0,0.93,3.83,1276.0,1,38.8408828,-90.7237809
14569,29183311802,Missouri,St. Charles County,1,6143,2527,1,0.0,4.4,79884.0,4.59,1.78,746.0,1,38.8131664,-90.7256455
14570,29183311903,Missouri,St. Charles County,1,5882,2441,1,0.0,11.3,84904.0,3.98,3.05,620.0,1,38.8012163,-90.7966717
14571,29183311904,Missouri,St. Charles County,1,6016,2213,1,0.0,4.0,113250.0,1.4,3.17,659.0,1,38.7780208,-90.7537112
14572,29183311907,Missouri,St. Charles County,1,6270,2286,1,0.0,9.1,67274.0,4.94,10.5,1795.0,1,38.7940393,-90.7434743
14573,29183311908,Missouri,St. Charles County,1,2831,1101,1,0.0,0.8,115764.0,1.17,1.79,483.0,1,38.7758155,-90.8076505
14574,29183311909,Missouri,St. Charles County,1,5022,1785,1,0.0,3.7,120750.0,0.38,0.0,517.0,1,38.7864193,-90.7776854
14575,29183312094,Missouri,St. Charles County,1,4372,1489,1,0.0,10.7,95262.0,0.11,6.12,1251.0,1,38.8446203,-90.8455182
14576,29183312096,Missouri,St. Charles County,1,6241,1955,1,0.0,6.2,104118.0,2.17,2.85,1269.0,1,38.8361187,-90.8732555
14577,29183312192,Missouri,St. Charles County,1,3376,1177,1,0.0,1.5,94583.0,0.0,2.45,942.0,1,38.7918577,-90.8808757
14578,29183312193,Missouri,St. Charles County,1,6211,1955,1,0.0,4.3,114286.0,0.66,1.45,2268.0,1,38.784511,-90.8406658
14579,29183312194,Missouri,St. Charles County,1,2947,1078,1,0.0,5.5,99375.0,2.1,0.85,216.0,1,38.8111113,-90.8893523
14580,29183312205,Missouri,St. Charles County,1,6338,2344,1,0.0,6.7,101339.0,0.58,3.77,1048.0,1,38.7507524,-90.7911669
14581,29183312300,Missouri,St. Charles County,1,2892,1034,1,0.0,1.1,123281.0,2.92,0.0,322.0,1,38.7736899,-90.5607046
14582,29186960100,Missouri,Ste. Genevieve County,0,6342,2386,1,0.0,14.9,72000.0,0.82,12.09,1545.0,1,37.9527237,-90.3121244
14583,29186960200,Missouri,Ste. Genevieve County,1,4989,2034,1,0.0,24.4,55636.0,4.88,13.78,369.0,1,37.9701415,-90.0563213
14584,29186960400,Missouri,Ste. Genevieve County,0,2750,1076,1,0.0,9.3,69006.0,5.51,5.06,612.0,1,37.7947097,-90.1545846
14585,29187950101,Missouri,St. Francois County,0,4435,1785,1,0.0,8.8,55282.0,4.99,19.29,909.0,1,37.9678311,-90.4471704
14586,29187950300,Missouri,St. Francois County,1,7866,2009,1,0.0,11.1,54259.0,5.72,17.0,582.0,1,37.9325589,-90.547664
14587,29187950902,Missouri,St. Francois County,1,7134,1775,1,0.0,21.0,45905.0,9.44,16.99,258.0,1,37.7751929,-90.4321451
14588,29187951000,Missouri,St. Francois County,1,6820,2707,1,0.0,20.2,52522.0,3.24,11.59,537.0,1,37.8414149,-90.5467454
14589,29187951100,Missouri,St. Francois County,1,7781,3235,1,0.0,21.8,47781.0,8.15,12.85,498.0,1,37.8689427,-90.5207746
14590,29189210100,Missouri,St. Louis County,1,6017,2204,1,0.0,14.6,49308.0,12.92,31.66,1568.0,1,38.8035235,-90.1579182
14591,29189210200,Missouri,St. Louis County,1,6441,2156,1,0.0,30.9,41042.0,24.23,34.27,1495.0,1,38.759216,-90.2025378
14592,29189210501,Missouri,St. Louis County,1,3667,1194,1,0.0,10.2,55493.0,13.59,23.55,511.0,1,38.764173,-90.248823
14593,29189210702,Missouri,St. Louis County,1,6111,2447,1,0.0,25.1,47332.0,6.63,16.15,343.0,1,38.7782855,-90.2209027
14594,29189210703,Missouri,St. Louis County,1,3914,1641,1,0.0,13.9,56602.0,21.82,24.72,1041.0,1,38.8022326,-90.2186022
14595,29189210704,Missouri,St. Louis County,1,4133,1607,1,0.0,18.4,42315.0,11.78,29.62,1408.0,1,38.7904653,-90.2281986
14596,29189210804,Missouri,St. Louis County,1,9297,3496,1,0.0,10.9,82736.0,5.7,15.59,2089.0,1,38.804324,-90.2536702
14597,29189210805,Missouri,St. Louis County,1,6364,2499,1,0.0,7.1,56950.0,6.9,13.07,387.0,1,38.7764375,-90.2475238
14598,29189210806,Missouri,St. Louis County,1,6004,2231,1,0.0,10.0,56175.0,3.62,10.17,1298.0,1,38.7897503,-90.2477583
14599,29189210912,Missouri,St. Louis County,1,7022,2681,1,0.0,15.3,94464.0,1.6,7.66,660.0,1,38.8282002,-90.2621191
14600,29189210921,Missouri,St. Louis County,1,4141,1497,1,0.0,7.6,99630.0,1.32,10.3,616.0,1,38.8403861,-90.3339954
14601,29189210923,Missouri,St. Louis County,1,5300,1934,1,0.0,9.5,78181.0,1.03,8.7,497.0,1,38.819662,-90.3304695
14602,29189210924,Missouri,St. Louis County,1,4576,1722,1,0.0,7.1,53819.0,3.69,13.5,1274.0,1,38.8307862,-90.3208853
14603,29189210926,Missouri,St. Louis County,1,2688,963,1,0.0,8.9,72813.0,2.25,6.05,206.0,1,38.813136,-90.3209435
14604,29189210927,Missouri,St. Louis County,1,4665,1695,1,0.0,4.1,120493.0,1.37,2.69,964.0,1,38.8631545,-90.3097798
14605,29189210928,Missouri,St. Louis County,1,4333,1485,1,0.0,10.6,94180.0,2.82,4.97,1094.0,1,38.8343454,-90.3072763
14606,29189211202,Missouri,St. Louis County,1,3421,1459,1,0.0,8.6,74514.0,5.45,7.64,173.0,1,38.7845799,-90.3270325
14607,29189211333,Missouri,St. Louis County,1,5148,2216,1,0.0,12.9,93068.0,0.97,3.69,327.0,1,38.8040836,-90.3793634
14608,29189211401,Missouri,St. Louis County,1,5329,2528,1,0.0,12.5,62019.0,4.58,4.46,1034.0,1,38.793929,-90.4227174
14609,29189211500,Missouri,St. Louis County,1,3494,1195,1,0.0,10.4,45890.0,12.4,22.04,959.0,1,38.7643086,-90.3469329
14610,29189211600,Missouri,St. Louis County,1,6200,2302,1,0.0,9.6,61354.0,6.41,14.7,1032.0,1,38.7688902,-90.32317
14611,29189211900,Missouri,St. Louis County,1,5454,2093,1,0.0,34.3,30878.0,31.55,38.46,237.0,1,38.7443888,-90.2649517
14612,29189212002,Missouri,St. Louis County,1,3850,1477,1,0.0,30.4,27833.0,9.53,23.85,168.0,1,38.7349256,-90.2669127
14613,29189212101,Missouri,St. Louis County,1,4401,1629,1,0.0,24.8,40156.0,24.78,23.73,426.0,1,38.712091,-90.2646652
14614,29189212300,Missouri,St. Louis County,1,5037,2441,1,0.0,19.2,49597.0,11.35,16.07,123.0,1,38.7119218,-90.2943253
14615,29189213202,Missouri,St. Louis County,1,6811,2732,1,0.0,12.6,65568.0,1.61,1.45,935.0,1,38.7265407,-90.4373698
14616,29189213203,Missouri,St. Louis County,1,4759,1960,1,0.0,7.9,82266.0,2.81,3.57,114.0,1,38.736471,-90.4176854
14617,29189213204,Missouri,St. Louis County,1,3869,1495,1,0.0,15.7,70313.0,3.89,16.34,802.0,1,38.7177307,-90.4137778
14618,29189213400,Missouri,St. Louis County,1,6669,2707,1,0.0,11.4,46056.0,14.33,18.38,281.0,1,38.7273674,-90.3503676
14619,29189213600,Missouri,St. Louis County,1,4446,1731,1,0.0,34.8,35602.0,31.2,28.22,417.0,1,38.7134497,-90.327747
14620,29189213900,Missouri,St. Louis County,1,2189,734,1,0.0,45.5,26622.0,26.39,36.83,310.0,1,38.6744542,-90.2934638
14621,29189214601,Missouri,St. Louis County,1,3958,1683,1,0.0,12.7,60395.0,4.34,12.55,242.0,1,38.7007184,-90.38014
14622,29189214700,Missouri,St. Louis County,1,6881,2795,1,0.0,19.8,56518.0,5.56,19.63,102.0,1,38.7128158,-90.3772671
14623,29189214900,Missouri,St. Louis County,1,6172,2650,1,0.0,12.4,58393.0,4.13,8.98,1025.0,1,38.7086021,-90.3990934
14624,29189215003,Missouri,St. Louis County,1,4308,1990,1,0.0,5.1,100707.0,7.35,3.22,343.0,1,38.6871607,-90.4360082
14625,29189215004,Missouri,St. Louis County,1,2761,1554,1,0.0,13.0,66250.0,13.09,10.99,248.0,1,38.6915457,-90.4181213
14626,29189215102,Missouri,St. Louis County,1,4746,2190,1,0.0,8.9,80708.0,1.59,0.47,205.0,1,38.6822633,-90.4491622
14627,29189215141,Missouri,St. Louis County,1,4193,1916,1,0.0,1.2,119159.0,3.12,1.36,537.0,1,38.7018854,-90.4862443
14628,29189215142,Missouri,St. Louis County,1,6855,3313,1,0.0,8.3,90664.0,1.41,6.29,607.0,1,38.7022988,-90.4653947
14629,29189215143,Missouri,St. Louis County,1,2975,1206,1,0.0,2.7,90809.0,0.86,5.69,573.0,1,38.7503151,-90.4776442
14630,29189215144,Missouri,St. Louis County,1,5727,2592,1,0.0,7.8,85533.0,4.86,3.57,133.0,1,38.7234244,-90.4658916
14631,29189215201,Missouri,St. Louis County,1,6430,2467,1,0.0,3.1,162734.0,1.68,0.42,573.0,1,38.6551734,-90.4610762
14632,29189215202,Missouri,St. Louis County,1,7020,2755,1,0.0,3.8,155625.0,1.4,0.39,470.0,1,38.6605927,-90.4902745
14633,29189215231,Missouri,St. Louis County,1,4504,1792,1,0.0,6.9,113464.0,2.76,2.35,376.0,1,38.6717841,-90.5144884
14634,29189215232,Missouri,St. Louis County,1,7936,3115,1,0.0,5.2,130515.0,3.64,0.82,928.0,1,38.6556632,-90.5292606
14635,29189215302,Missouri,St. Louis County,1,3289,1236,1,0.0,2.8,176016.0,2.4,0.0,513.0,1,38.644162,-90.4246118
14636,29189215400,Missouri,St. Louis County,1,5159,1933,1,0.0,1.7,226719.0,0.0,0.0,602.0,1,38.6496302,-90.3798861
14637,29189215500,Missouri,St. Louis County,1,4759,1813,1,0.0,1.3,148365.0,1.83,0.37,1024.0,1,38.6673861,-90.3833186
14638,29189215600,Missouri,St. Louis County,1,4889,1952,1,0.0,8.6,63396.0,7.49,16.25,431.0,1,38.6825584,-90.3849615
14639,29189215800,Missouri,St. Louis County,1,7801,4036,1,0.0,7.5,113005.0,10.36,2.05,69.0,1,38.6625378,-90.3478605
14640,29189217500,Missouri,St. Louis County,1,5382,2022,1,0.0,2.9,204167.0,0.08,0.0,373.0,1,38.6229803,-90.3850622
14641,29189217600,Missouri,St. Louis County,1,7115,2736,1,0.0,4.1,158008.0,0.08,0.34,560.0,1,38.6167232,-90.4244382
14642,29189217701,Missouri,St. Louis County,1,4808,1653,1,0.0,4.3,189088.0,1.52,0.77,365.0,1,38.6192766,-90.4641586
14643,29189217807,Missouri,St. Louis County,1,6089,2482,1,0.0,4.2,117740.0,1.32,0.58,143.0,1,38.6031609,-90.5436307
14644,29189217841,Missouri,St. Louis County,1,5187,2050,1,0.0,6.7,146174.0,4.71,1.41,472.0,1,38.6420538,-90.5502238
14645,29189217842,Missouri,St. Louis County,1,6965,2956,1,0.0,3.8,155125.0,3.97,0.62,584.0,1,38.6321683,-90.5300436
14646,29189217852,Missouri,St. Louis County,1,6391,2363,1,0.0,1.9,136731.0,1.56,0.48,418.0,1,38.6171913,-90.5650545
14647,29189217921,Missouri,St. Louis County,1,4958,1678,1,0.0,2.8,142411.0,0.8,0.41,1066.0,1,38.5578472,-90.5810246
14648,29189217923,Missouri,St. Louis County,1,7269,2771,1,0.0,1.5,97998.0,0.5,0.31,1130.0,1,38.576403,-90.5495343
14649,29189217931,Missouri,St. Louis County,1,6600,2458,1,0.0,3.2,99866.0,1.8,3.05,572.0,1,38.5828705,-90.5316032
14650,29189217932,Missouri,St. Louis County,1,4890,1848,1,0.0,1.1,119551.0,9.26,1.61,1288.0,1,38.5613827,-90.5332749
